"spkid","full_name","pdes","name","prefix","neo","pha","sats","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","BV","UB","IR","spec_B","spec_T","H_sigma","diameter_sigma","orbit_id","epoch","epoch_mjd","epoch_cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp_cal","per","per_y","moid","moid_ld","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","class","producer","data_arc","first_obs","last_obs","n_obs_used","n_del_obs_used","n_dop_obs_used","condition_code","rms","two_body","A1","A1_sigma","A2","A2_sigma","A3","A3_sigma","DT","DT_sigma"
20348400,"348400 (2005 JF21)",348400,,,Y,Y,1,17.35,,,,,,,,,,2.4149,,,,,,,,,"JPL 208",2460800.5,60800,2025-05-05.0,J2000,0.5351,2.226,1.035,10.84,132.18,206.14,329.60,3.42,0.2968,2460902.93,2025-08-15.4,1.21e+03,3.32,0.0486,18.9,2,3.42,1.0e-08,4.3e-09,2.3e-08,3.1e-06,9.4e-06,1.1e-05,3.1e-06,6.6e-09,8.6e-10,1.1e-05,3.5e-06,AMO,"Otto Matic",8226,2002-11-19,2025-05-28,1266,1,0,0,.33332,,,,,,,,,
20350751,"350751 (2002 AW)",350751,,,Y,Y,1,20.82,,,,,,,,,,4.647,,,,,,,,,"JPL 132",2460800.5,60800,2025-05-05.0,J2000,0.2567,1.072,0.796,0.57,161.76,119.35,220.04,1.35,0.8886,2460958.02,2025-10-09.5,405,1.11,0.00488,1.9,3.76,5.73,1.1e-08,2.1e-09,1.1e-08,2.0e-06,1.2e-04,1.2e-04,4.3e-06,2.6e-09,2.6e-09,5.2e-06,1.2e-06,APO,"Otto Matic",8035,2001-12-17,2023-12-17,710,1,0,0,.33897,,,,-5.2e-14,5.5e-15,,,,
20357439,"357439 (2004 BL86)",357439,,,Y,Y,1,19.29,,,,,,,,,,2.6205,,,,,,,,,"JPL 103",2460800.5,60800,2025-05-05.0,J2000,0.4025,1.502,0.898,23.78,126.65,311.53,227.95,2.11,0.5352,2461047.22,2026-01-06.7,673,1.84,0.00756,2.94,3.24,4.36,1.8e-08,9.2e-09,2.8e-08,1.3e-06,2.8e-07,6.7e-06,1.9e-05,1.3e-08,4.9e-09,3.8e-05,6.2e-06,APO,"Otto Matic",6359,2004-01-30,2021-06-28,1068,9,4,0,.33916,,,,,,,,,
20363027,"363027 (1998 ST27)",363027,,,Y,Y,1,19.58,,,,,,,0.578,,0.059,3,,,,,,,,0.23,"JPL 155",2460800.5,60800,2025-05-05.0,J2000,0.5297,0.8198,0.386,21.05,197.52,322.43,182.84,1.25,1.328,2460933.92,2025-09-15.4,271,0.742,0.01,3.91,3.77,6.97,3.5e-08,3.1e-10,2.9e-08,3.6e-06,1.3e-06,2.1e-06,4.6e-06,4.7e-10,7.5e-10,3.4e-06,1.5e-07,ATE,"Otto Matic",9517,1998-09-24,2024-10-14,1047,12,1,0,.32707,,,,1.6e-14,1.6e-16,,,,
20363067,"363067 (2000 CO101)",363067,,,Y,Y,1,19.21,,,,,,,,,0.110,5.12,,,,,Xk,,,,"JPL 161",2460800.5,60800,2025-05-05.0,J2000,0.0901,1.076,0.979,15.32,353.03,64.98,301.77,1.17,0.8826,2460866.48,2025-07-09.9,408,1.12,0.0227,8.83,3.94,5.71,1.2e-08,1.2e-09,1.3e-08,6.5e-06,2.2e-06,1.2e-05,1.4e-05,1.3e-09,1.5e-09,1.6e-05,7.0e-07,APO,"Otto Matic",7383,2000-02-04,2020-04-22,1146,6,0,0,.31966,,,,,,,,,
20363599,"363599 (2004 FG11)",363599,,,Y,Y,1,21.05,,,,,,,0.152,,0.306,7.021,,,,,,,,0.00,"JPL 110",2460800.5,60800,2025-05-05.0,J2000,0.7238,1.586,0.438,3.14,83.45,228.80,168.14,2.73,0.4933,2460459.63,2024-05-29.1,730,2,0.0204,7.92,2.57,4.04,7.9e-08,2.7e-09,1.3e-07,4.1e-06,1.5e-04,1.5e-04,2.4e-06,4.7e-09,1.3e-09,4.6e-06,1.9e-06,APO,"Otto Matic",7323,2004-03-23,2024-04-10,470,4,4,0,.40268,,,,-5.8e-14,5.0e-15,,,,
20364171,"364171 (2006 JZ81)",364171,,,N,N,1,6.89,,,,,,,,,,,,,,,,,,,"JPL 8",2460800.5,60800,2025-05-05.0,J2000,0.0763,44.46,41.072,3.55,36.42,180.25,20.87,47.86,0.003324,2454522.88,2008-02-26.3,1.08e+05,297,40.1,1.56e+04,35.6,5.93,3.4e-05,2.1e-03,4.6e-04,9.5e-05,3.5e-04,1.2e-02,1.1e-02,2.3e-03,2.4e-07,3.1e+00,7.7e+00,TNO,"Otto Matic",5902,2004-03-26,2020-05-23,90,,,2,.6792,,,,,,,,,
20374851,"374851 (2006 VV2)",374851,,,Y,Y,1,16.72,,,,,,,,,,2.425,,,,,,,,,"JPL 184",2460800.5,60800,2025-05-05.0,J2000,0.6054,2.387,0.942,23.73,9.81,145.03,333.74,3.83,0.2672,2460898.77,2025-08-11.2,1.35e+03,3.69,0.0104,4.07,1.4,3.17,8.7e-09,5.5e-09,2.2e-08,6.0e-06,1.5e-06,4.9e-06,6.6e-06,8.8e-09,9.2e-10,2.5e-05,4.7e-06,APO,"Otto Matic",8092,2002-10-04,2024-11-29,1601,1,0,0,.37097,,,,,,,,,
20385186,"385186 (1994 AW1)",385186,,,Y,Y,1,17.64,,,,,,,0.811,,0.223,2.5193,,,,,Sa,,,0.02,"JPL 348",2460800.5,60800,2025-05-05.0,J2000,0.0755,1.105,1.022,24.10,290.34,37.16,124.85,1.19,0.8485,2460653.36,2024-12-08.8,424,1.16,0.0201,7.81,3.99,5.55,1.4e-08,5.7e-10,1.6e-08,2.7e-06,2.3e-06,1.1e-05,1.1e-05,6.1e-10,6.5e-10,1.3e-05,3.3e-07,AMO,Giorgini,13614,1986-12-29,2024-04-07,2790,4,0,0,.27673,,,,1.4e-14,1.9e-15,,,,
20385446,"385446 Manwe (2003 QW111)",385446,Manwe,,N,N,1,6.57,,,,,,,,,,11.8819,,,,,,,,,"JPL 9",2460800.5,60800,2025-05-05.0,J2000,0.1166,43.91,38.787,2.66,68.59,18.45,289.65,49.03,0.003388,2481564.86,2082-03-11.3,1.06e+05,291,37.8,1.47e+04,33.7,5.88,6.5e-05,1.1e-02,1.0e-02,5.5e-05,8.0e-03,9.0e-02,8.4e-02,1.2e-02,1.2e-06,1.7e+01,3.9e+01,TNO,"Otto Matic",6593,2003-08-25,2021-09-12,60,,,4,.34565,,,,,,,,,
20399307,"399307 (1991 RJ2)",399307,,,Y,N,1,18.86,,,,,,,,,,3.4807,,,,,,,,,"JPL 82",2460800.5,60800,2025-05-05.0,J2000,0.4274,2.211,1.266,8.95,171.71,151.07,97.11,3.16,0.2999,2460476.68,2024-06-15.1,1.2e+03,3.29,0.266,103,2.22,3.52,4.1e-08,4.2e-09,9.1e-08,5.2e-06,1.6e-05,1.9e-05,7.0e-06,6.0e-09,8.5e-10,2.3e-05,3.4e-06,AMO,"Otto Matic",12160,1991-09-08,2024-12-23,289,,,0,.459,,,,,,,,,
20399774,"399774 (2005 NB7)",399774,,,Y,Y,1,18.80,,,,,,,,,,3.4882,,,,,,,,,"JPL 105",2460800.5,60800,2025-05-05.0,J2000,0.5171,2.045,0.987,12.70,199.14,348.14,305.09,3.10,0.3371,2460963.40,2025-10-14.8,1.07e+03,2.92,0.00692,2.69,1.87,3.59,1.6e-08,1.3e-08,3.4e-08,5.1e-06,1.1e-05,1.3e-05,2.2e-05,2.0e-08,3.3e-09,6.7e-05,1.0e-05,APO,"Otto Matic",7916,2001-12-18,2023-08-21,928,1,1,0,.2884,,,,,,,,,
20410777,"410777 (2009 FD)",410777,,,Y,N,1,22.18,,,,,,,0.472,,0.01,4,,,,,,,,,"JPL 107",2460800.5,60800,2025-05-05.0,J2000,0.4931,1.164,0.590,3.13,9.17,281.65,253.43,1.74,0.7849,2460936.27,2025-09-17.7,459,1.26,0.00202,0.787,3.46,5.29,9.9e-09,6.7e-09,1.3e-08,2.2e-06,1.1e-05,1.1e-05,1.5e-05,9.9e-09,6.7e-09,2.0e-05,3.9e-06,APO,"Otto Matic",5523,2009-02-24,2024-04-09,516,5,3,0,.3627,,,,8.2e-14,1.0e-14,,,,
20450894,"450894 (2008 BT18)",450894,,,Y,Y,1,18.17,,,,,,,,,,2.5702,,,,,,,,,"JPL 108",2460800.5,60800,2025-05-05.0,J2000,0.5947,2.22,0.900,8.15,107.53,139.40,38.19,3.54,0.2981,2460672.38,2024-12-27.8,1.21e+03,3.31,0.0126,4.91,1.54,3.38,1.5e-08,2.7e-09,3.4e-08,5.6e-06,1.7e-05,1.8e-05,3.8e-06,4.3e-09,5.4e-10,1.3e-05,2.2e-06,APO,"Otto Matic",24049,1955-03-14,2021-01-15,435,2,1,0,.46061,,,,,,,,,
20452561,"452561 (2005 AB)",452561,,,Y,N,1,17.58,,,,,,,,,,3.337,,,,,,,,,"JPL 167",2460800.5,60800,2025-05-05.0,J2000,0.6548,3.219,1.111,8.15,126.22,63.69,173.11,5.33,0.1707,2459786.11,2022-07-25.6,2.11e+03,5.78,0.172,66.8,0.406,2.79,1.2e-08,3.5e-08,3.6e-08,3.1e-06,2.0e-05,2.5e-05,2.1e-05,5.8e-08,2.8e-09,1.1e-04,3.4e-05,AMO,"Otto Matic",6298,2005-01-01,2022-03-31,1796,0,1,0,.32785,,,,,,,,,
20458732,"458732 (2011 MD5)",458732,,,Y,N,1,17.81,,,,,,,,,,,,,,,,,,,"JPL 190",2460800.5,60800,2025-05-05.0,J2000,0.6027,2.485,0.987,10.55,170.32,224.90,141.64,3.98,0.2516,2460237.50,2023-10-20.0,1.43e+03,3.92,0.0612,23.8,1.55,3.18,1.1e-08,6.0e-09,2.8e-08,2.6e-06,6.6e-06,8.4e-06,1.3e-06,9.6e-09,9.1e-10,4.8e-06,5.2e-06,APO,"Otto Matic",4668,2011-06-30,2024-04-10,1440,1,0,0,.3036,,,,,,,,,
20461852,"461852 (2006 GY2)",461852,,,Y,Y,1,18.90,,,,,,,,,,2.25,,,,,,,,,"JPL 65",2460800.5,60800,2025-05-05.0,J2000,0.4959,1.859,0.937,30.54,54.28,216.79,165.11,2.78,0.3889,2460375.95,2024-03-06.4,926,2.53,0.00675,2.63,2.48,3.69,5.1e-08,1.5e-08,9.2e-08,3.6e-06,1.4e-06,2.2e-05,3.6e-05,2.2e-08,4.7e-09,8.8e-05,1.1e-05,APO,"Otto Matic",3721,2006-04-09,2016-06-16,308,6,3,0,.42775,,,,,,,,,
20469420,"469420 (2001 XP254)",469420,,,N,N,1,7.78,,,,,,,,,,,,,,,,,,,"JPL 11",2460800.5,60800,2025-05-05.0,J2000,0.2209,42.38,33.018,2.60,304.86,180.93,13.64,51.74,0.003572,2456981.06,2014-11-19.5,1.01e+05,276,32,1.25e+04,27.7,5.68,2.4e-05,1.6e-03,2.1e-04,5.6e-05,1.5e-04,1.6e-03,1.3e-03,1.9e-03,2.0e-07,2.8e-01,5.6e+00,TNO,"Otto Matic",7387,2001-12-10,2022-03-02,145,,,2,.67066,,,,,,,,,
20469505,"469505 (2003 FE128)",469505,,,N,N,1,6.31,,,,,,,,,,,,,,,,,,,"JPL 12",2460800.5,60800,2025-05-05.0,J2000,0.2481,47.64,35.826,3.39,169.28,53.33,17.08,59.46,0.002997,2455101.91,2009-09-27.4,1.2e+05,329,34.8,1.36e+04,30.4,5.96,3.5e-05,2.7e-03,3.5e-04,1.9e-05,7.3e-04,1.9e-03,2.3e-03,3.4e-03,2.6e-07,3.5e-01,1.0e+01,TNO,"Otto Matic",7738,2003-03-31,2024-06-06,117,,,2,.46187,,,,,,,,,
20469514,"469514 (2003 QA91)",469514,,,N,N,1,5.86,,,,,,,,,,,,,,,,,,,"JPL 10",2460800.5,60800,2025-05-05.0,J2000,0.0722,44.52,41.304,2.42,104.74,329.26,285.98,47.73,0.003318,2483107.34,2086-05-31.8,1.08e+05,297,40.3,1.57e+04,36.2,5.95,1.1e-05,9.1e-04,9.2e-04,3.6e-05,1.3e-03,1.2e-02,1.2e-02,9.7e-04,1.0e-07,2.9e+00,3.3e+00,TNO,"Otto Matic",7330,2003-08-24,2023-09-18,247,,,2,.60322,,,,,,,,,
20469610,"469610 (2004 HF79)",469610,,,N,N,1,6.44,,,,,,,,,,,,,,,,,,,"JPL 9",2460800.5,60800,2025-05-05.0,J2000,0.0233,43.06,42.059,1.49,76.64,199.68,339.58,44.07,0.003488,2466656.32,2041-05-16.8,1.03e+05,283,41,1.6e+04,36.8,5.87,7.2e-05,4.8e-03,2.3e-03,1.6e-04,2.1e-03,1.5e-01,1.5e-01,4.9e-03,5.8e-07,4.2e+01,1.7e+01,TNO,"Otto Matic",4430,2004-04-24,2016-06-10,52,,,3,.46377,,,,,,,,,
20469705,"469705 |=Kagara (2005 EF298)",469705,|=Kagara,,N,N,1,6.16,,,,,,,,,,9.65,,,,,,,,,"JPL 11",2460800.5,60800,2025-05-05.0,J2000,0.0887,43.98,40.079,2.87,117.97,74.97,348.28,47.88,0.003379,2464269.37,2034-11-02.8,1.07e+05,292,39.1,1.52e+04,34.6,5.9,1.8e-05,1.2e-03,3.1e-04,3.9e-05,8.4e-04,6.6e-03,5.8e-03,1.3e-03,1.4e-07,1.6e+00,4.3e+00,TNO,"Otto Matic",7271,2005-03-11,2025-02-05,232,,,2,.46518,,,,,,,,,
20471165,"471165 (2010 HE79)",471165,,,N,N,1,5.28,,,,,,,,,,19.49,,,,,,,,,"JPL 18",2460800.5,60800,2025-05-05.0,J2000,0.1803,38.78,31.789,15.76,238.75,280.67,75.93,45.77,0.004081,2442195.11,1974-05-27.6,8.82e+04,242,30.8,1.2e+04,26.6,5.3,4.9e-06,5.3e-04,3.1e-04,3.0e-05,1.5e-05,2.9e-03,3.3e-03,6.3e-04,8.4e-08,4.3e-01,1.8e+00,TNO,"Otto Matic",11721,1992-05-24,2024-06-26,414,,,2,.4413,,,,,,,,,
20481532,"481532 (2007 LE)",481532,,,Y,Y,1,19.62,,,,,,,,,,2.603,,,,,,,,,"JPL 71",2460800.5,60800,2025-05-05.0,J2000,0.5157,1.839,0.890,29.55,73.62,120.27,83.23,2.79,0.3954,2460589.98,2024-10-06.4,911,2.49,0.0464,18.1,2.58,3.72,2.5e-08,8.1e-10,4.7e-08,8.5e-06,2.4e-06,8.1e-06,1.9e-06,1.2e-09,2.6e-10,4.8e-06,6.0e-07,APO,"Otto Matic",7499,2001-12-20,2022-07-02,486,5,1,0,.36782,,,,,,,,,
20488453,"488453 (1994 XD)",488453,,,Y,Y,1,19.24,,,,,,,,,,2.7365,,,,,,,,,"JPL 110",2460800.5,60800,2025-05-05.0,J2000,0.7336,2.344,0.624,4.33,96.02,249.55,177.70,4.06,0.2747,2460153.53,2023-07-28.0,1.31e+03,3.59,0.02,7.78,1.38,3.13,4.6e-09,3.2e-09,1.0e-08,6.6e-06,2.5e-05,2.3e-05,3.8e-07,5.5e-09,5.6e-10,3.8e-07,2.7e-06,APO,"Otto Matic",10641,1994-12-01,2024-01-19,658,11,5,0,.30527,,,,2.2e-14,2.3e-15,,,,
20489486,"489486 (2007 GS3)",489486,,,Y,Y,1,19.40,,,,,,,,,,3.497,,,,,,,,,"JPL 123",2460800.5,60800,2025-05-05.0,J2000,0.1291,1.061,0.924,15.09,215.39,61.07,126.51,1.20,0.9017,2460660.20,2024-12-15.6,399,1.09,0.0218,8.49,3.85,5.77,4.6e-08,1.3e-09,4.8e-08,6.2e-06,7.9e-06,1.8e-05,2.1e-05,1.5e-09,1.6e-09,2.4e-05,7.3e-07,APO,"Otto Matic",5021,2007-04-11,2021-01-08,623,,,0,.43348,,,,,,,,,
20494658,"494658 (2000 UG11)",494658,,,Y,Y,1,20.71,,,,,,,,,,4.44,,,,,,,,,"JPL 53",2460800.5,60800,2025-05-05.0,J2000,0.5718,1.929,0.826,8.91,223.89,240.90,35.91,3.03,0.3678,2460702.87,2025-01-27.3,979,2.68,0.0094,3.66,2.23,3.68,1.8e-08,1.1e-09,3.5e-08,4.8e-06,4.4e-06,7.7e-06,3.7e-06,1.8e-09,3.3e-10,9.9e-06,8.7e-07,APO,"Otto Matic",8954,2000-10-21,2025-04-27,460,3,1,0,.41522,,,,,,,,,
20505447,"505447 (2013 SQ99)",505447,,,N,N,1,6.51,,,,,,,,,,,,,,,,,,,"JPL 10",2460800.5,60800,2025-05-05.0,J2000,0.0874,44.36,40.482,3.46,52.06,175.47,150.99,48.24,0.003336,2415539.65,1901-06-04.1,1.08e+05,295,39.5,1.54e+04,35.1,5.92,1.1e-04,3.3e-03,6.3e-03,3.5e-04,4.7e-03,8.9e-02,1.1e-01,3.6e-03,3.7e-07,3.1e+01,1.2e+01,TNO,"Otto Matic",4398,2008-09-06,2020-09-21,100,,,4,.14863,,,,,,,,,
20505476,"505476 (2013 UL15)",505476,,,N,N,1,6.76,,,,,,,,,,11.78,,,,,,,,,"JPL 8",2460800.5,60800,2025-05-05.0,J2000,0.0977,46.05,41.553,2.02,82.00,238.86,57.59,50.55,0.003154,2442538.99,1975-05-06.4,1.14e+05,313,40.5,1.58e+04,36.5,6.03,1.8e-04,5.1e-03,6.7e-03,2.5e-04,1.7e-02,7.7e-02,5.6e-02,5.6e-03,5.2e-07,1.7e+01,1.9e+01,TNO,"Otto Matic",2607,2013-08-02,2020-09-21,71,,,3,.15906,,,,,,,,,
20506121,"506121 (2016 BP81)",506121,,,N,N,1,6.06,,,,,,,,,,,,,,,,,,,"JPL 9",2460800.5,60800,2025-05-05.0,J2000,0.0747,43.93,40.647,4.18,29.01,277.98,74.87,47.21,0.003385,2438684.50,1964-10-16.0,1.06e+05,291,39.6,1.54e+04,35.5,5.9,6.2e-05,4.6e-03,3.1e-03,4.4e-04,1.4e-03,5.4e-02,5.5e-02,4.9e-03,5.3e-07,1.3e+01,1.7e+01,TNO,"Otto Matic",6178,2003-10-23,2020-09-21,391,,,3,.16698,,,,,,,,,
20508788,"508788 (2000 CQ114)",508788,,,N,N,1,6.70,,,,,,,,,,,,,,,,,,,"JPL 13",2460800.5,60800,2025-05-05.0,J2000,0.1160,46.06,40.711,2.69,38.34,31.87,101.24,51.40,0.003153,2428694.67,1937-06-10.1,1.14e+05,313,39.7,1.55e+04,35.7,6.02,5.0e-05,8.1e-03,7.3e-03,2.1e-04,4.8e-03,6.5e-02,7.1e-02,9.1e-03,8.3e-07,1.4e+01,3.0e+01,TNO,"Otto Matic",7317,2000-02-06,2020-02-18,62,,,4,.25418,,,,,,,,,
20508869,"508869 (2002 VT130)",508869,,,N,N,1,5.85,,,,,,,,,,,,,,,,,,,"JPL 15",2460800.5,60800,2025-05-05.0,J2000,0.0293,42.74,41.483,1.16,334.72,355.85,114.85,43.99,0.003528,2428246.14,1936-03-18.6,1.02e+05,279,40.5,1.58e+04,36.4,5.85,2.7e-05,2.5e-03,2.5e-03,3.0e-05,8.9e-03,8.9e-02,9.2e-02,2.6e-03,3.1e-07,2.3e+01,9.1e+00,TNO,"Otto Matic",7354,2002-11-07,2022-12-26,82,,,3,.33694,,,,,,,,,
20511551,"511551 (2014 UD225)",511551,,,N,N,1,6.87,,,,,,,,,,,,,,,,,,,"JPL 8",2460800.5,60800,2025-05-05.0,J2000,0.1255,43.6,38.133,3.66,343.45,296.96,103.76,49.08,0.003423,2430488.43,1942-05-08.9,1.05e+05,288,37.1,1.44e+04,32.9,5.85,5.5e-05,4.0e-03,4.2e-03,4.0e-04,5.6e-03,3.2e-02,3.6e-02,4.5e-03,4.7e-07,6.4e+00,1.5e+01,TNO,"Otto Matic",7334,2000-09-21,2020-10-20,70,,,3,.12869,,,,,,,,,
20523624,"523624 (2008 CT190)",523624,,,N,N,1,5.66,,,,,,,,,,,,,,,,,,,"JPL 19",2460800.5,60800,2025-05-05.0,J2000,0.3429,52.75,34.658,38.85,103.55,47.39,12.76,70.84,0.002573,2455839.25,2011-10-04.7,1.4e+05,383,33.8,1.31e+04,29.9,4.76,2.2e-05,2.0e-03,1.8e-04,1.9e-05,4.9e-05,7.4e-04,9.1e-04,2.7e-03,1.5e-07,1.3e-01,8.1e+00,TNO,"Otto Matic",8435,2002-01-14,2025-02-17,154,,,2,.56068,,,,,,,,,
20523625,"523625 (2008 DG17)",523625,,,Y,N,1,19.63,,,,,,,,,,3.643,,,,,,,,,"JPL 45",2460800.5,60800,2025-05-05.0,J2000,0.4502,1.837,1.010,41.10,324.35,215.07,313.14,2.66,0.3959,2460918.86,2025-08-31.3,909,2.49,0.0788,30.7,2.56,3.63,1.1e-07,2.5e-09,2.1e-07,2.5e-05,3.8e-06,5.8e-05,1.9e-05,3.7e-09,8.2e-10,4.7e-05,1.9e-06,APO,"Otto Matic",5470,2008-02-29,2023-02-20,295,1,0,0,.38639,,,,,,,,,
20523756,"523756 (2014 WD509)",523756,,,N,N,1,5.99,,,,,,,,,,,,,,,,,,,"JPL 15",2460800.5,60800,2025-05-05.0,J2000,0.0557,44.13,41.674,1.33,201.34,254.33,333.31,46.59,0.003362,2468738.96,2047-01-28.4,1.07e+05,293,40.7,1.58e+04,36.5,5.93,1.8e-05,1.2e-03,4.9e-04,4.6e-05,1.3e-03,1.5e-02,1.4e-02,1.3e-03,1.4e-07,3.8e+00,4.5e+00,TNO,"Otto Matic",5159,2010-10-08,2024-11-22,176,,,2,.53244,,,,,,,,,
20523764,"523764 (2014 WC510)",523764,,,N,N,1,7.25,,,,,,,,,,,,,,,,,,,"JPL 10",2460800.5,60800,2025-05-05.0,J2000,0.2575,39.82,29.563,19.54,194.41,288.33,350.99,50.07,0.003923,2463098.24,2031-08-19.7,9.18e+04,251,28.6,1.11e+04,24.6,5.17,1.9e-05,1.2e-03,2.7e-04,2.2e-05,1.7e-04,2.8e-03,1.7e-03,1.5e-03,1.8e-07,3.8e-01,4.1e+00,TNO,"Otto Matic",4183,2011-09-08,2023-02-20,175,,,2,.45002,,,,,,,,,
20523775,"523775 (2014 YB35)",523775,,,Y,Y,1,19.11,,,,,,,0.279,,0.569,3.277,,,,,,,,0.01,"JPL 82",2460800.5,60800,2025-05-05.0,J2000,0.4831,1.877,0.970,12.63,3.69,188.66,333.31,2.78,0.3833,2460870.12,2025-07-13.6,939,2.57,0.0225,8.75,2.18,3.8,1.9e-08,2.2e-08,3.1e-08,4.2e-06,8.0e-06,1.3e-05,2.6e-05,3.3e-08,6.7e-09,6.9e-05,1.7e-05,APO,"Otto Matic",3157,2014-12-27,2023-08-19,745,1,2,0,.2422,,,,,,,,,
20523983,"523983 (1999 RY214)",523983,,,N,N,1,7.36,,,,,,,,,,,,,,,,,,,"JPL 7",2460800.5,60800,2025-05-05.0,J2000,0.1853,45.54,37.097,13.69,327.37,71.41,10.00,53.97,0.003208,2457683.98,2016-10-22.4,1.12e+05,307,36.1,1.41e+04,32.3,5.76,1.9e-04,1.3e-02,2.1e-03,1.1e-04,6.2e-04,1.5e-02,7.3e-03,1.5e-02,1.4e-06,3.2e+00,4.8e+01,TNO,"Otto Matic",7715,1999-09-06,2020-10-20,36,,,3,.37775,,,,,,,,,
20524217,"524217 (2001 RZ143)",524217,,,N,N,1,6.69,,,,,,,,,,,,,,,,,,,"JPL 16",2460800.5,60800,2025-05-05.0,J2000,0.0702,44.4,41.278,2.12,8.33,34.33,7.63,47.51,0.003332,2458511.51,2019-01-28.0,1.08e+05,296,40.3,1.57e+04,36.3,5.94,2.6e-05,1.6e-03,3.8e-04,9.4e-05,1.4e-03,1.4e-02,1.2e-02,1.7e-03,1.8e-07,3.5e+00,5.9e+00,TNO,"Otto Matic",7028,2001-09-12,2020-12-09,123,,,2,.5889,,,,,,,,,
20524366,"524366 (2001 XR254)",524366,,,N,N,1,5.73,,,,,,,,,,,,,,,,,,,"JPL 14",2460800.5,60800,2025-05-05.0,J2000,0.0287,43.14,41.904,1.24,179.70,72.25,240.14,44.38,0.003478,2495259.09,2119-09-08.5,1.04e+05,283,40.9,1.59e+04,36.5,5.88,1.8e-05,1.4e-03,2.1e-03,3.0e-05,2.3e-03,3.8e-02,3.7e-02,1.4e-03,1.7e-07,9.1e+00,5.1e+00,TNO,"Otto Matic",8484,2001-12-10,2025-03-03,149,,,2,.58168,,,,,,,,,
20524531,"524531 (2002 XH91)",524531,,,N,N,1,5.64,,,,,,,,,,,,,,,,,,,"JPL 11",2460800.5,60800,2025-05-05.0,J2000,0.0840,44.12,40.414,4.98,80.37,185.22,224.89,47.83,0.003363,2500974.42,2135-05-02.9,1.07e+05,293,39.4,1.53e+04,35.1,5.9,4.7e-05,2.9e-03,4.7e-03,9.7e-05,7.5e-04,1.7e-02,1.7e-02,3.1e-03,3.3e-07,3.3e+00,1.0e+01,TNO,"Otto Matic",8117,2002-12-04,2025-02-23,78,,,3,.42543,,,,,,,,,
20525462,"525462 (2005 EO304)",525462,,,N,N,1,6.19,,,,,,,,,,,,,,,,,,,"JPL 12",2460800.5,60800,2025-05-05.0,J2000,0.0643,45.45,42.533,3.42,93.82,149.58,336.30,48.38,0.003216,2468170.63,2045-07-09.1,1.12e+05,306,41.5,1.62e+04,37.2,6,3.1e-05,2.3e-03,8.7e-04,3.8e-05,1.7e-03,2.2e-02,2.1e-02,2.4e-03,2.4e-07,6.0e+00,8.4e+00,TNO,"Otto Matic",7972,2000-05-04,2022-03-02,120,,,3,.6258,,,,,,,,,
20525816,"525816 (2005 SF278)",525816,,,N,N,1,6.68,,,,,,,,,,,,,,,,,,,"JPL 17",2460800.5,60800,2025-05-05.0,J2000,0.1948,44.13,35.538,13.32,101.67,321.20,2.12,52.73,0.003362,2460169.03,2023-08-12.5,1.07e+05,293,34.6,1.35e+04,30.5,5.68,1.4e-05,9.2e-04,1.4e-04,2.0e-05,1.1e-04,1.2e-03,7.7e-04,1.1e-03,1.1e-07,2.4e-01,3.4e+00,TNO,"Otto Matic",7381,2004-09-22,2024-12-07,335,,,2,.53894,,,,,,,,,
20532037,"532037 (2013 FY27)",532037,,,N,N,1,3.09,,,,,,,,,,,,,,,,,,,"JPL 18",2460800.5,60800,2025-05-05.0,J2000,0.3931,58.78,35.674,33.18,187.00,139.59,217.51,81.88,0.002187,2525946.64,2203-09-16.1,1.65e+05,451,34.7,1.35e+04,31,5.26,3.6e-05,2.0e-03,2.7e-03,1.9e-04,1.7e-04,1.1e-02,2.4e-02,2.7e-03,1.1e-07,1.0e+01,8.2e+00,TNO,"Otto Matic",5093,2011-03-15,2025-02-22,139,,,4,.51625,,,,,,,,,
20534625,"534625 (2014 UQ224)",534625,,,N,N,1,5.55,,,,,,,,,,,,,,,,,,,"JPL 8",2460800.5,60800,2025-05-05.0,J2000,0.0437,44.76,42.809,1.95,16.73,218.61,206.97,46.72,0.003291,2507303.79,2152-08-30.2,1.09e+05,300,41.8,1.63e+04,37.4,5.97,2.4e-05,1.3e-03,2.2e-03,9.9e-05,3.7e-03,7.5e-02,8.2e-02,1.4e-03,1.5e-07,2.4e+01,4.9e+00,TNO,"Otto Matic",4007,2010-11-16,2021-11-05,136,,,3,.52054,,,,,,,,,
20539940,"539940 (2017 HW1)",539940,,,Y,N,1,18.01,,,,,,,,,,2.6346,,,,,,,,,"JPL 96",2460800.5,60800,2025-05-05.0,J2000,0.4588,2.137,1.157,33.95,41.32,168.82,219.76,3.12,0.3154,2461245.14,2026-07-23.6,1.14e+03,3.12,0.155,60.5,1.87,3.38,4.5e-08,2.8e-08,1.0e-07,8.9e-06,5.1e-06,1.1e-05,1.1e-05,4.1e-08,6.2e-09,4.4e-05,2.3e-05,AMO,"Otto Matic",3862,2012-10-22,2023-05-20,1470,,,0,.32755,,,,,,,,,
